WD11CD,express_coverage,superstore_coverage,extra_coverage,total_coverage,overlap_index,unique_types
E05000062,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,200.00000000000006,3.000000000000001
E05000063,100.0,100.0,100.0,100.0,200.0,3.0
E05000064,100.00000000000001,62.643565802158705,100.00000000000001,100.00000000000001,162.64356580215872,3.0
E05000065,100.0,100.0,100.0,100.0,200.0,3.0
E05000066,100.0,100.0,100.0,100.0,200.0,2.9999999999999996
E05000067,100.0,100.0,100.0,100.0,200.0,2.9999999999999996
E05000068,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E05000069,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E05000070,100.0,55.275537872581275,100.0,100.0,155.27553787258128,2.945382483630812
E05000071,100.00000000000003,0.0,72.49569452336917,100.00000000000003,72.49569452336917,2.0
E05000072,100.00000000000004,67.72549783370432,98.28055639054783,100.00000000000004,166.00605422425215,3.0000000000000004
E05000073,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E05000074,100.0,100.0,100.0,100.0,200.0,3.0000000000000004
E05000075,100.0,89.9245112322213,100.0,100.0,189.9245112322213,2.9999999999999996
E05000076,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E05000077,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,200.00000000000006,3.000000000000001
E05000078,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,2.999999999999999
E05000079,100.00000000000001,0.0,67.88827208599751,100.00000000000001,67.88827208599751,2.0
E05000080,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E05000081,100.0,62.308104716751295,100.0,100.0,162.3081047167513,2.6878215958455085
E05000082,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,2.9999999999999996
E05000083,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,2.9999999999999996
E05000084,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0000000000000004
E05000085,100.0,100.0,100.0,100.0,200.0,3.0
E05000086,99.99999999999997,99.99999999999997,99.99999999999997,99.99999999999997,199.99999999999994,2.9999999999999996
E05000087,100.0,100.0,100.0,100.0,200.0,2.9999999999999996
E05000088,100.0,100.0,100.0,100.0,200.0,3.0
E05000089,100.0,100.0,100.0,100.0,200.0,3.0000000000000004
E05000090,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E05000091,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,2.9999999999999996
E05000092,100.0,100.0,100.0,100.0,200.0,3.0000000000000004
E05000093,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E05000094,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0000000000000004
E05000095,100.0,100.0,100.0,100.0,200.0,3.0
E05000096,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E05000097,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,2.9999999999999996
E05000098,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,2.9999999999999996
E05000099,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,2.999999999999999
E05000100,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E05000101,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,200.00000000000006,3.0000000000000004
E05000102,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,2.9999999999999996
E05000103,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,2.9999999999999996
E05000104,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,200.00000000000006,3.0000000000000004
E05000105,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,2.9999999999999996
E05000106,100.0,100.0,100.0,100.0,200.0,3.0000000000000004
E05000107,90.25116430901934,0.0,0.0,90.25116430901934,0.0,1.0
E05000108,99.99999999999999,32.353042658540936,91.88280305784969,99.99999999999999,124.23584571639063,2.514772710746611
E05000109,100.0,100.0,100.0,100.0,200.0,2.9999999999999996
E05000110,21.807587409434756,0.0,5.421993572963811,21.807587409434756,5.421993572963811,0.4791899321558431
E05000111,100.00000000000001,98.11482626490292,100.00000000000001,100.00000000000001,198.11482626490292,3.0000000000000004
E05000112,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0000000000000004
E05000113,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0000000000000004
E05000114,71.0964814355142,5.118840883088643,48.45314499299163,71.0964814355142,53.57198587608028,2.205493411605325
E05000115,100.0,46.471265213791476,100.0,100.0,146.4712652137915,2.5804672747380395
E05000116,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,2.9999999999999996
E05000117,64.16298568455504,0.0,0.5100536288090897,64.16298568455504,0.5100536288090897,1.3423178716839528
E05000118,99.99999999999999,0.0,73.66102417673409,99.99999999999999,73.66102417673409,2.0
E05000119,100.0,50.602731760031624,99.2533500911662,100.0,149.8560818511978,3.0000000000000004
E05000120,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,2.9999999999999996
E05000121,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0000000000000004
E05000122,87.91425059442795,0.0,53.89271407376905,87.91425059442795,53.89271407376905,1.932338032178031
E05000123,100.0,100.0,100.0,100.0,200.0,3.0000000000000004
E05000124,100.0,20.30557370825278,100.0,100.0,120.30557370825278,2.4969898265041093
E05000125,100.0,100.0,100.0,100.0,200.0,2.9999999999999996
E05000126,100.0,100.0,100.0,100.0,200.0,3.0
E05000127,100.0,100.0,100.0,100.0,200.0,3.0
E05000128,100.0,100.0,100.0,100.0,200.0,3.0000000000000004
E05000129,100.0,100.0,100.0,100.0,200.0,3.0
E05000130,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0000000000000004
E05000131,100.0,100.0,100.0,100.0,200.0,3.0
E05000132,100.0,100.0,100.0,100.0,200.0,2.999999999999999
E05000133,100.0,100.0,100.0,100.0,200.0,2.9999999999999996
E05000134,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0000000000000004
E05000135,100.0,100.0,100.0,100.0,200.0,3.0000000000000004
E05000136,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,2.9999999999999996
E05000137,100.0,100.0,100.0,100.0,200.0,3.0000000000000004
E05000138,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0000000000000004
E05000139,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0000000000000004
E05000140,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,2.9999999999999996
E05000141,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,2.9999999999999996
E05000142,100.0,100.0,100.0,100.0,200.0,3.0000000000000004
E05000143,100.0,100.0,100.0,100.0,200.0,3.0
E05000144,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E05000145,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0000000000000004
E05000146,100.0,100.0,100.0,100.0,200.0,3.0
E05000147,100.0,100.0,100.0,100.0,200.0,2.9999999999999996
E05000148,100.0,100.0,100.0,100.0,200.0,3.0000000000000004
E05000149,100.0,100.0,100.0,100.0,200.0,3.0
E05000150,35.24840787883754,3.181605970883853,0.0,35.24840787883754,3.181605970883853,0.7959947404112921
E05000151,86.50909012045557,79.84395970824583,21.524584708759114,86.63956313669875,101.23807140076177,2.3570320219531276
E05000152,100.0,100.0,100.0,100.0,200.0,3.0
E05000153,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0000000000000004
E05000154,100.00000000000001,11.629954080891363,100.00000000000001,100.00000000000001,111.62995408089138,2.4506789106328846
E05000155,99.99999999999999,69.55760215478628,89.06059401056444,99.99999999999999,158.61819616535075,2.782657907467842
E05000156,94.00124706925119,22.422913110891127,9.241497816568328,94.00124706925119,31.664410927459446,1.6948490238931415
E05000157,100.0,0.0,24.003476125356894,100.0,24.003476125356894,1.4579718322950477
E05000158,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E05000159,99.99999999999999,99.90001725240202,99.0795402721135,99.99999999999999,198.97955752451554,3.0
E05000160,100.00000000000001,32.81121134246087,38.21752138898898,100.00000000000001,71.02873273144985,2.3209474920779067
E05000161,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,2.9999999999999996
E05000162,100.0,47.0298573062708,67.8184406842899,100.0,114.8482979905607,2.891566001352832
E05000163,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E05000164,100.0,100.0,100.0,100.0,200.0,2.9999999999999996
E05000165,100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,200.00000000000009,3.0000000000000004
E05000166,100.0,100.0,100.0,100.0,200.0,3.0
E05000167,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,2.9999999999999996
E05000168,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,2.9999999999999996
E05000169,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E05000170,100.0,100.0,100.0,100.0,200.0,3.0
E05000171,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E05000172,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,2.9999999999999996
E05000173,100.0,100.0,100.0,100.0,200.0,3.0000000000000004
E05000174,100.0,100.0,100.0,100.0,200.0,3.0
E05000175,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E05000176,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E05000177,100.0,100.0,100.0,100.0,200.0,3.0
E05000178,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,200.00000000000003,3.0
E05000179,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,2.999999999999999
E05000180,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,3.0
E05000181,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,2.9999999999999996
