lsoa_code,imd_score,income,employment,education,health,crime,barriers,living_environment
E01016447,22.757,0.14,0.118,20.256,0.023,0.794,23.608,29.974
E01016448,22.308,0.156,0.098,20.483,-0.124,0.666,26.951,32.558
E01016449,30.984,0.222,0.169,42.459,0.279,0.267,26.717,24.938
E01016516,26.457,0.182,0.136,34.936,-0.231,0.541,25.374,32.225
E01016517,26.75,0.185,0.132,34.975,0.256,0.451,27.789,22.072
E01016518,20.836,0.154,0.091,17.446,-0.27,0.521,37.79,13.879
E01016519,19.765,0.159,0.088,16.07,0.563,-0.65,30.624,18.107
E01016520,33.746,0.241,0.171,38.976,0.433,0.945,28.98,15.032
E01016521,22.037,0.162,0.105,23.178,0.039,0.42,30.754,16.933
E01016467,15.341,0.1,0.078,19.344,-0.326,0.413,19.825,24.862
E01016468,9.99,0.086,0.054,10.772,-0.72,0.036,19.676,19.249
E01016469,17.027,0.142,0.095,13.258,-0.121,0.362,18.512,22.857
E01016470,12.771,0.098,0.067,12.109,-0.75,0.58,19.511,19.038
E01016471,17.3,0.09,0.079,22.248,-0.145,1.125,16.48,16.108
E01016472,17.533,0.156,0.103,23.454,-0.213,-0.142,20.92,13.088
E01016456,30.547,0.182,0.116,30.563,-0.05,0.984,43.1,30.066
E01016457,22.495,0.162,0.097,21.952,-0.622,0.35,38.175,27.329
E01016458,39.77,0.249,0.167,36.058,0.654,1.299,45.041,15.437
E01016459,27.223,0.179,0.116,28.413,0.009,0.927,24.992,39.318
E01016460,18.391,0.123,0.094,18.132,-0.632,0.941,20.456,23.967
E01016461,21.286,0.134,0.09,13.374,-0.252,0.468,33.377,40.417
E01016473,14.891,0.122,0.069,9.206,-0.304,0.735,20.142,19.882
E01016474,26.812,0.192,0.136,30.531,0.187,0.195,32.817,22.049
E01016475,29.222,0.182,0.114,20.529,-0.078,1.254,38.392,30.246
E01016476,15.73,0.131,0.085,18.229,0.131,0.129,17.206,13.472
E01016477,16.642,0.112,0.07,16.32,-0.501,0.782,29.656,14.683
E01016478,13.486,0.101,0.064,8.675,-0.563,0.43,28.913,16.305
E01016462,24.597,0.148,0.092,21.123,-0.152,0.833,31.763,43.044
E01016463,35.172,0.245,0.168,37.118,0.395,0.888,35.467,22.507
E01016464,33.601,0.198,0.133,37.204,0.417,1.048,32.79,39.725
E01016465,30.997,0.169,0.096,24.414,-0.112,0.777,43.365,58.647
E01032729,30.58,0.181,0.123,23.319,0.526,0.631,37.842,42.192
E01032730,28.219,0.182,0.113,13.412,0.408,0.735,38.14,38.399
E01016506,15.55,0.119,0.07,12.102,-0.513,0.127,32.071,22.164
E01016507,15.991,0.104,0.072,8.351,-0.305,0.716,30.316,18.87
E01016508,9.621,0.077,0.053,10.788,-1.152,0.23,21.547,16.289
E01016509,14.48,0.083,0.056,9.438,-0.148,1.075,15.735,25.715
E01016510,11.815,0.053,0.049,3.8,-1.03,0.836,32.252,19.111
E01016511,33.069,0.179,0.147,18.655,0.208,1.37,33.568,47.159
E01016512,25.999,0.173,0.093,10.09,-0.154,1.551,26.646,39.169
E01016513,7.706,0.065,0.049,3.671,-1.079,0.292,20.448,13.982
E01016514,21.652,0.144,0.085,20.211,-0.112,0.933,24.833,32.293
E01016515,10.026,0.053,0.043,3.089,-1.21,0.56,29.733,21.391
E01016500,17.914,0.098,0.077,8.986,-0.427,1.208,29.717,18.12
E01016501,27.845,0.201,0.172,22.587,0.352,0.58,26.723,16.475
E01016502,18.473,0.129,0.083,13.005,0.24,0.863,19.824,20.203
E01016503,21.418,0.14,0.117,23.151,0.217,0.549,25.281,14.006
E01016504,12.728,0.064,0.071,4.24,-0.095,0.59,24.744,20.477
E01016505,29.184,0.173,0.136,28.315,0.63,0.943,28.77,24.126
E01016490,32.608,0.256,0.182,31.452,0.64,0.424,27.616,15.479
E01016491,9.821,0.068,0.059,10.034,-0.76,0.407,16.722,19.062
E01016492,16.483,0.126,0.077,12.263,-0.591,-0.448,40.749,15.627
E01032731,19.875,0.138,0.085,10.923,-0.166,0.453,37.505,23.457
E01032732,22.386,0.139,0.109,25.138,0.282,0.674,21.096,26.741
E01016479,19.952,0.151,0.081,16.971,-0.141,0.518,31.271,24.03
E01016480,34.073,0.202,0.153,25.699,0.525,1.655,29.572,24.167
E01016481,25.427,0.132,0.082,26.57,0.045,1.781,23.907,25.773
E01016482,17.204,0.075,0.062,16.874,-0.584,0.058,28.644,55.015
E01010118,17.977,0.152,0.113,24.969,-0.158,-0.248,22.954,8.405
E01010120,26.538,0.198,0.175,32.646,-0.242,-0.033,30.63,13.766
E01010121,12.192,0.061,0.081,10.455,-0.755,0.813,16.043,19.114
E01010122,12.492,0.06,0.087,13.315,-0.731,0.71,22.516,9.304
E01010235,49.194,0.357,0.268,56.998,0.405,1.087,29.573,15.177
E01010236,48.308,0.361,0.249,56.693,0.677,0.986,27.05,16.133
E01010239,44.238,0.319,0.234,49.384,0.657,0.944,29.877,19.073
E01010240,43.119,0.31,0.238,55.581,0.481,0.718,25.374,24.805
E01010117,10.729,0.06,0.066,16.787,-0.657,0.703,11.512,12.518
E01010119,9.77,0.071,0.075,18.079,-0.97,0.304,4.819,11.244
E01010123,12.369,0.076,0.07,17.098,-0.674,0.658,4.917,24.712
E01010124,10.506,0.067,0.081,16.148,-0.986,0.174,5.632,22.16
E01010146,40.707,0.32,0.242,44.766,0.396,0.857,17.362,20.181
E01010234,62.643,0.454,0.304,50.538,1.092,1.821,25.178,25.84
E01010237,29.523,0.182,0.161,38.641,-0.105,1.183,25.083,15.438
E01010238,50.687,0.32,0.282,54.516,0.866,0.728,36.681,26.129
E01010145,25.091,0.159,0.143,34.683,0.049,0.943,16.119,17.58
E01010147,52.216,0.384,0.27,56.946,0.986,0.798,27.466,20.732
E01010148,49.193,0.335,0.237,59.718,0.765,1.35,23.483,27.335
E01010149,24.516,0.128,0.127,27.954,-0.333,1.384,25.768,13.522
E01010125,61.985,0.389,0.315,69.547,1.125,1.374,30.346,18.779
E01010129,56.884,0.334,0.281,60.731,1.163,1.927,30.793,17.397
E01010139,33.374,0.212,0.179,37.12,0.63,0.761,34.501,10.228
E01010141,51.761,0.357,0.278,44.474,0.355,1.406,36.571,23.335
E01010140,52.092,0.342,0.273,60.015,0.825,1.184,34.14,12.836
E01010142,60.567,0.394,0.328,56.008,0.982,1.646,26.537,18.737
E01010143,55.888,0.361,0.299,61.494,0.745,1.802,26.722,8.756
E01010144,29.608,0.178,0.174,32.238,0.162,1.287,19.95,15.57
E01010111,58.063,0.335,0.294,58.888,1.089,1.745,37.985,15.095
E01010126,54.232,0.369,0.299,57.058,0.758,0.902,36.182,16.689
E01010127,30.688,0.227,0.168,41.637,0.078,0.886,22.759,14.161
E01010128,42.851,0.276,0.224,53.58,0.701,1.39,25.061,12.444
E01010130,58.067,0.386,0.303,69.45,0.897,1.247,28.052,13.685
E01010131,51.286,0.292,0.263,59.307,1.013,1.386,36.992,13.796
E01010109,17.628,0.1,0.091,22.432,-0.619,0.045,37.243,15.558
E01010110,19.902,0.124,0.164,18.232,-0.125,-0.424,29.969,7.614
E01010112,25.91,0.182,0.159,27.441,-0.097,0.728,30.473,5.328
E01010113,32.353,0.25,0.204,36.361,0.503,0.181,25.148,12.375
E01010114,15.072,0.088,0.104,17.997,0.201,-0.079,12.075,20.783
E01010157,12.145,0.081,0.072,18.757,-0.48,0.182,15.221,20.884
E01010159,21.231,0.15,0.11,21.264,-0.339,0.602,18.602,37.098
E01010162,10.935,0.081,0.074,13.214,-0.495,-0.418,20.156,19.192
E01010163,13.141,0.11,0.073,12.377,-0.759,0.669,10.007,21.618
E01010132,16.899,0.116,0.082,16.734,-0.093,0.554,21.316,23.473
E01010133,16.777,0.109,0.093,10.916,-0.571,0.935,20.69,23.228
E01010134,10.373,0.083,0.06,12.295,-0.742,0.014,19.611,19.649
E01010135,14.639,0.113,0.106,16.051,-0.16,-1.361,23.731,14.34
E01010138,11.768,0.065,0.061,12.788,-0.513,-0.05,30.715,17.287
E01010136,11.251,0.071,0.056,11.248,-0.695,0.114,14.161,39.059
E01010137,30.407,0.207,0.156,20.206,0.8,0.916,24.849,24.681
E01010158,40.836,0.248,0.226,32.851,1.134,1.103,23.107,30.212
E01010160,18.59,0.116,0.093,20.794,-0.053,0.851,15.336,24.23
E01010161,10.866,0.092,0.083,5.99,-0.61,0.393,10.775,15.053
E01010174,15.409,0.111,0.092,8.727,-0.397,0.921,14.16,18.433
E01010175,6.427,0.062,0.05,1.719,-1.08,0.178,13.824,16.03
E01010177,15.161,0.106,0.101,13.258,0.117,0.142,14.513,18.238
E01010178,32.572,0.232,0.209,12.765,1.181,0.334,25.258,16.992
E01010172,3.503,0.036,0.045,2.198,-1.296,-0.232,14.45,6.699
E01010173,3.091,0.023,0.033,1.32,-1.337,0.094,14.322,4.273
E01010176,3.821,0.044,0.032,2.753,-1.335,-0.076,15.146,7.745
E01010179,10.182,0.096,0.081,8.535,-0.495,-0.21,12.269,14.28
E01010115,16.182,0.095,0.07,10.578,-0.377,0.423,41.461,9.032
E01010116,5.953,0.037,0.056,4.933,-0.956,-0.648,27.979,2.226
E01010227,5.584,0.058,0.046,2.896,-0.942,-0.141,18.62,8.978
E01010228,13.784,0.082,0.1,8.953,-0.371,0.57,15.367,20.507
E01010232,17.19,0.132,0.087,20.846,-0.21,0.533,21.442,14.337
E01010195,3.408,0.031,0.029,1.175,-1.49,-0.794,24.634,4.881
E01010226,9.706,0.075,0.059,2.394,-0.314,-0.007,25.925,12.786
E01010229,3.217,0.035,0.041,2.125,-1.397,-0.236,14.87,5.972
E01010230,17.081,0.132,0.101,10.399,-0.181,0.15,25.33,22.531
E01010231,3.617,0.027,0.042,1.473,-1.678,-0.765,22.134,9.079
E01010233,16.004,0.142,0.098,10.305,-0.127,0.371,15.043,19.032
E01010108,4.96,0.052,0.038,2.066,-1.124,-0.778,24.675,8.375
E01010164,12.939,0.063,0.071,6.529,-0.737,-0.291,42.619,13.056
E01010165,17.623,0.162,0.124,18.481,-0.074,-0.011,14.089,10.334
E01010167,16.488,0.082,0.064,6.418,-0.608,-0.326,44.129,37.264
E01010199,3.55,0.048,0.047,2.883,-0.986,-0.556,10.695,7.234
E01010200,16.058,0.14,0.115,7.887,-0.143,-0.842,24.817,19.238
E01010201,8.374,0.071,0.071,4.945,-0.842,-0.037,20.338,9.666
E01010204,41.28,0.268,0.242,31.25,0.877,0.841,35.823,17.177
E01010205,3.534,0.035,0.037,2.793,-1.124,0.172,9.469,4.904
E01010206,8.045,0.063,0.06,4.904,-0.842,-0.044,16.748,21.479
E01010192,8.957,0.053,0.035,1.203,-1.231,0.308,30.164,22.091
E01010196,4.578,0.024,0.048,0.677,-1.288,0.382,13.763,7.787
E01010197,3.954,0.029,0.04,0.57,-1.571,-0.425,24.956,3.874
E01010198,5.114,0.058,0.039,1.128,-0.892,0.041,18.678,4.301
E01010218,27.608,0.194,0.182,27.752,0.678,0.503,15.26,12.024
E01010219,12.896,0.099,0.083,14.288,-0.283,-0.016,11.697,24.182
E01010221,14.001,0.097,0.084,13.04,-0.289,0.091,22.711,21.313
E01010222,8.25,0.085,0.071,9.276,-0.636,-0.433,12.976,9.414
E01010191,4.617,0.046,0.038,1.723,-1.42,-0.167,19.053,11.704
E01010202,3.899,0.043,0.045,2.368,-1.153,-0.436,15.082,9.936
E01010203,10.066,0.097,0.074,6.974,-0.801,-0.196,14.341,21.336
E01010209,8.851,0.078,0.069,8.58,-0.39,-0.996,14.185,20.441
E01010213,20.264,0.153,0.133,15.996,0.665,-0.808,22.684,12.013
E01010208,6.589,0.057,0.071,5.871,-0.791,-0.569,9.197,16.348
E01010210,5.005,0.037,0.047,4.054,-1.102,-0.194,23.193,3.248
E01010211,16.762,0.16,0.147,12.591,0.058,-0.764,14.325,2.999
E01010217,4.825,0.043,0.046,6.165,-1.349,-0.235,20.519,3.787
E01010190,4.139,0.028,0.033,0.67,-1.762,-0.543,27.535,5.388
E01010193,2.47,0.01,0.019,0.75,-1.896,-1.034,23.6,3.003
E01010194,3.824,0.031,0.035,1.647,-1.403,-1.245,27.999,2.405
E01010207,4.364,0.051,0.05,2.758,-0.727,-0.893,19.253,2.073
E01010166,6.136,0.043,0.049,2.57,-0.819,-0.337,26.826,6.839
E01010168,6.165,0.045,0.047,2.572,-1.08,-0.46,28.716,8.124
E01010169,2.219,0.025,0.035,2.029,-1.264,-0.737,14.42,5.951
E01010170,1.802,0.02,0.031,0.542,-1.408,-1.249,18.262,3.003
E01010171,8.77,0.093,0.072,2.793,-0.539,-0.713,24.219,4.016
E01010151,9.034,0.096,0.069,2.783,-0.675,-0.67,14.749,23.995
E01010152,2.202,0.018,0.033,0.53,-1.319,-0.554,17.257,2.386
E01010153,3.981,0.036,0.076,0.99,-0.94,-1.299,14.189,2.124
E01010154,5.796,0.037,0.045,1.156,-0.814,-0.599,30.635,3.57
E01010155,2.481,0.044,0.03,1.225,-1.462,-0.577,15.084,3.321
E01010156,3.015,0.031,0.036,0.928,-1.515,-1.39,23.823,3.602
E01010212,2.142,0.026,0.039,1.684,-1.598,-0.673,15.065,3.376
E01010214,2.702,0.035,0.049,3.518,-1.098,-1.189,14.252,1.95
E01010215,7.204,0.067,0.055,3.193,-0.539,-1.219,29.059,1.802
E01010216,4.477,0.047,0.039,3.666,-1.156,-0.286,21.537,2.263
E01010150,1.03,0.024,0.027,1.059,-1.645,-1.054,11.141,2.612
E01010184,12.268,0.11,0.107,7.122,-0.18,-0.93,16.598,13.063
E01010185,2.11,0.026,0.035,0.388,-1.677,-1.247,19.869,2.913
E01010186,3.022,0.045,0.04,0.757,-1.071,-0.612,14.157,6.257
E01010187,2.538,0.024,0.027,0.611,-1.7,-0.868,22.635,2.239
E01010188,1.699,0.011,0.022,0.437,-1.722,-0.741,16.174,4.813
E01010180,5.403,0.052,0.07,6.005,-0.933,-0.61,8.114,9.474
E01010181,3.88,0.034,0.043,3.088,-1.516,-0.477,22.335,3.655
E01010183,5.415,0.04,0.05,4.698,-0.983,-0.668,17.752,18.456
E01010189,2.864,0.043,0.04,2.873,-1.008,-0.323,7.367,3.151
E01032885,6.096,0.031,0.028,4.549,-1.257,-1.23,33.597,11.605
E01032886,5.526,0.032,0.032,3.366,-1.547,-0.2,28.808,8.018
E01010220,6.69,0.065,0.058,7.484,-1.13,-0.228,11.847,15.608
E01010223,15.868,0.119,0.107,21.615,-0.296,-0.136,13.531,22.073
E01010225,7.284,0.069,0.049,9.054,-0.561,-0.002,8.762,14.246
E01032590,11.856,0.079,0.071,9.595,-0.629,0.302,19.363,25.971
E01017796,7.251,0.073,0.057,4.888,-1.046,-0.06,14.898,15.416
E01017797,1.976,0.01,0.015,0.257,-2.85,-0.469,15.709,6.896
E01017798,2.915,0.025,0.021,0.219,-2.83,-0.11,19.999,2.787
E01017799,3.999,0.047,0.038,0.877,-2.427,0.124,14.971,7.152
E01017800,13.034,0.095,0.076,13.639,-1.258,0.562,27.238,6.622
E01017801,3.627,0.019,0.015,0.369,-2.646,0.181,15.766,11.738
E01017802,8.147,0.08,0.065,17.719,-1.285,-0.215,11.939,6.244
E01017818,8.43,0.066,0.045,9.524,-1.973,-0.689,32.946,10.291
E01017819,2.817,0.014,0.032,0.411,-2.342,-0.52,20.135,7.761
E01017820,5.054,0.049,0.045,0.434,-1.574,-0.055,14.357,18.038
E01017821,7.758,0.076,0.033,1.159,-2.103,-0.96,36.417,8.643
E01017822,5.243,0.017,0.017,1.154,-2.172,-0.882,35.983,4.81
E01017810,13.969,0.154,0.097,18.568,-0.331,-1.014,17.978,4.652
E01017811,5.779,0.052,0.053,5.683,-0.693,-0.191,17.498,5.697
E01017812,14.212,0.091,0.067,16.531,-1.155,0.294,31.026,21.231
E01017813,8.131,0.036,0.035,7.945,-1.929,0.251,34.782,5.292
E01017815,3.516,0.049,0.031,1.108,-1.849,0.026,14.345,5.22
E01017816,4.383,0.062,0.04,5.986,-1.53,-0.126,7.947,7.251
E01017817,9.785,0.073,0.06,5.854,-1.428,0.515,26.634,7.212
E01017823,11.902,0.069,0.054,6.207,-1.064,0.556,33.053,16.04
E01017830,8.105,0.07,0.06,10.014,-1.643,-0.217,25.138,6.704
E01017831,2.65,0.028,0.029,2.223,-2.241,-0.289,16.54,5.105
E01017832,15.443,0.068,0.076,7.27,-0.803,1.287,29.062,11.544
E01017834,15.708,0.054,0.053,22.662,-1.398,1.144,34.267,13.261
E01017835,19.164,0.118,0.089,17.675,-0.889,0.698,36.4,18.663
E01017803,12.131,0.044,0.054,4.532,-1.834,0.848,35.567,18.444
E01017806,4.423,0.026,0.032,2.672,-1.895,0.458,15.615,6.998
E01017814,10.192,0.043,0.043,6.25,-1.224,0.984,26.263,13.304
E01017833,10.336,0.034,0.031,3.576,-1.579,0.537,34.545,26.171
E01017804,9.975,0.072,0.058,5.141,-1.018,0.836,14.931,15.849
E01017805,20.256,0.163,0.127,20.483,-0.259,0.872,17.034,5.744
E01017807,5.538,0.049,0.047,7.485,-1.349,0.113,9.477,13.62
E01017808,14.117,0.116,0.085,23.895,-0.844,0.018,18.018,16.221
E01017809,15.65,0.113,0.121,22.337,-0.292,0.147,12.616,8.464
E01017824,9.339,0.078,0.048,8.484,-1.312,-0.624,32.613,12.531
E01017825,7.334,0.05,0.042,10.159,-1.79,-0.095,24.033,15.995
E01017826,15.649,0.106,0.083,35.248,-0.378,0.249,16.979,10.002
E01017827,16.248,0.092,0.075,25.278,-0.924,0.95,20.574,18.768
E01017828,13.393,0.117,0.081,25.08,-0.304,-0.038,12.508,7.857
E01017829,6.906,0.045,0.036,3.259,-2.125,0.259,24.656,16.705
E01018304,14.279,0.129,0.088,18.366,-0.282,-0.242,18.145,14.015
E01018305,3.992,0.066,0.047,5.01,-1.457,-0.905,11.623,6.474
E01018306,1.983,0.017,0.025,1.596,-1.803,-0.125,9.683,4.559
E01018307,6.189,0.068,0.056,9.513,-1.298,-0.234,15.423,4.639
E01018233,18.676,0.204,0.087,9.595,-0.858,-0.274,32.322,24.778
E01018234,2.252,0.04,0.034,2.283,-1.699,-0.836,3.905,11.694
E01018235,3.327,0.05,0.041,6.882,-1.07,-0.957,12.955,2.047
E01018236,9.732,0.104,0.071,13.604,-0.647,-0.454,16.4,6.939
E01018237,4.761,0.067,0.049,4.693,-0.8,-0.979,8.802,10.83
E01018266,5.205,0.058,0.048,6.653,-1.223,-0.631,20.972,3.824
E01018284,2.864,0.042,0.035,2.398,-1.553,-0.45,11.985,8.278
E01018285,4.749,0.059,0.06,7.562,-1.228,-0.583,10.736,2.476
E01018298,7.676,0.019,0.015,18.756,-1.573,-0.773,33.17,10.169
E01018299,7.892,0.085,0.067,12.129,-0.491,-0.42,10.093,3.381
E01018300,13.75,0.068,0.077,8.576,-0.53,-0.545,40.404,18.146
E01018301,3.098,0.039,0.045,3.845,-0.753,-0.685,7.283,6.272
E01018221,7.639,0.037,0.045,11.484,-1.172,-1.128,35.606,5.71
E01018222,5.26,0.027,0.036,4.455,-1.749,-0.848,32.829,2.377
E01018223,10.744,0.061,0.056,6.742,-1.153,-0.12,38.572,10.878
E01018257,10.665,0.109,0.102,7.687,-0.466,-0.916,15.578,6.836
E01018258,3.478,0.048,0.026,3.972,-1.808,-1.295,19.243,10.771
E01018259,5.405,0.042,0.038,1.187,-1.739,0.134,22.798,10.52
E01018260,2.275,0.04,0.032,1.849,-1.404,-0.621,10.372,7.381
E01018262,2.34,0.027,0.03,2.13,-1.417,-0.963,19.019,3.873
E01033120,16.921,0.142,0.089,24.792,-0.469,0.019,27.723,8.173
E01033121,15.293,0.133,0.089,17.211,-0.281,-0.025,25.918,6.905
E01018272,1.465,0.023,0.027,1.786,-1.652,-0.588,9.312,4.714
E01018273,21.015,0.159,0.125,26.664,-0.302,-0.291,23.761,28.55
E01018274,5.33,0.067,0.058,3.193,-1.11,-1.022,14.739,11.932
E01018297,10.169,0.037,0.042,7.079,-1.29,-0.522,40.101,23.668
E01018224,8.388,0.047,0.052,2.108,-2.128,-0.288,31.143,23.425
E01018225,10.757,0.053,0.051,2.765,-1.141,-0.159,34.272,32.33
E01018248,4.391,0.021,0.02,1.957,-2.784,-0.829,29.984,7.879
E01018249,2.326,0.024,0.039,0.842,-1.47,-0.774,16.711,5.141
E01018250,6.869,0.081,0.061,8.773,-1.098,-1.03,16.744,10.232
E01018231,6.882,0.045,0.032,2.456,-1.872,-0.962,33.421,18.204
E01018232,3.954,0.041,0.04,1.953,-1.906,-1.247,11.309,25.95
E01018251,2.357,0.036,0.04,7.866,-1.339,-1.329,9.914,2.548
E01018252,5.055,0.06,0.051,3.984,-1.675,-1.283,24.889,1.678
E01018255,13.15,0.046,0.04,3.582,-1.568,-0.781,50.957,29.81
E01018242,10.143,0.086,0.079,12.91,-0.64,-0.64,23.4,6.22
E01018243,11.283,0.085,0.062,7.149,-0.83,-0.048,36.454,1.419
E01018244,4.519,0.043,0.06,3.074,-1.387,-0.455,14.337,9.959
E01018286,10.614,0.088,0.063,11.495,-0.962,-0.677,32.729,6.847
E01018287,8.235,0.04,0.045,5.484,-1.083,-0.567,39.117,5.733
E01018296,8.324,0.067,0.046,7.804,-1.22,-0.845,26.33,23.134
E01018292,3.665,0.024,0.023,0.54,-1.689,-1.265,27.937,7.322
E01018293,1.544,0.022,0.018,0.378,-2.331,-0.787,7.181,11.999
E01018294,12.53,0.102,0.087,16.579,-0.885,-1.163,29.482,7.964
E01018295,3.266,0.044,0.038,1.267,-1.737,-1.039,17.395,11.892
E01018245,3.937,0.037,0.041,14.033,-1.736,-1.182,13.075,8.207
E01018246,14.076,0.087,0.087,25.126,-1.071,-0.93,28.623,20.159
E01018247,13.861,0.07,0.046,8.517,-1.051,-0.931,41.901,39.065
E01018275,7.027,0.051,0.048,6.954,-1.672,-0.588,26.067,17.286
E01018240,4.705,0.044,0.06,5.977,-1.124,-0.342,10.053,8.705
E01018253,2.188,0.044,0.039,1.639,-1.481,-0.983,5.37,9.028
E01018254,8.337,0.081,0.055,5.362,-1.305,-0.836,31.852,4.962
E01018256,2.63,0.04,0.034,1.393,-1.754,-1.194,16.774,9.487
E01018291,6.369,0.037,0.039,0.916,-1.622,-0.927,33.561,14.206
E01018279,11.778,0.1,0.081,13.314,0.187,-0.318,14.28,4.362
E01018280,8.998,0.073,0.076,19.614,-0.558,-0.929,11.353,9.766
E01018281,15.19,0.126,0.108,27.681,-0.051,-1.112,16.458,4.377
E01018282,2.756,0.032,0.035,3.202,-0.822,-1.973,13.798,9.714
E01018283,5.064,0.036,0.041,16.115,-1.085,-2.123,21.723,3.373
E01018218,11.524,0.04,0.046,2.195,-1.882,-0.561,47.767,23.078
E01018219,8.905,0.05,0.047,6.944,-1.324,-0.993,35.537,19.752
E01018220,11.807,0.048,0.037,5.682,-1.707,-0.579,39.062,41.024
E01018263,4.72,0.042,0.033,4.32,-1.65,-0.985,23.886,13.927
E01018264,14.18,0.141,0.091,20.239,-0.16,-0.35,16.488,4.036
E01018265,1.4,0.028,0.027,1.044,-1.901,-1.038,9.896,8.026
E01018238,9.851,0.078,0.051,11.669,-1.098,-1.167,33.851,11.525
E01018239,5.526,0.06,0.044,2.058,-0.954,-0.918,25.555,6.68
E01018288,4.245,0.05,0.042,5.575,-1.371,-1.732,17.488,13.174
E01018289,9.206,0.028,0.027,6.137,-1.631,-1.588,43.128,21.526
E01018302,9.155,0.034,0.032,6.965,-1.571,-1.01,43.43,14.385
E01018303,5.594,0.071,0.058,4.463,-1.355,-0.596,12.496,11.632
E01018241,7.897,0.032,0.034,3.836,-1.19,-1.117,38.216,17.867
E01018267,2.175,0.045,0.039,4.497,-1.363,-1.154,8.685,3.551
E01018268,9.873,0.063,0.057,9.733,-1.54,-0.86,35.25,16.094
E01018269,11.994,0.11,0.097,20.081,-0.289,-0.74,12.483,2.865
E01018270,10.311,0.047,0.046,8.653,-1.519,-0.847,41.605,17.956
E01018271,14.399,0.091,0.098,19.488,-0.061,-0.104,17.13,16.814
E01018226,19.729,0.081,0.111,16.333,-0.574,-1.389,46.567,31.504
E01018227,11.177,0.091,0.075,19.821,-0.789,-0.978,22.045,13.555
E01018228,8.557,0.051,0.053,3.992,-1.276,0.032,21.975,29.836
E01018290,8.496,0.047,0.045,6.524,-1.681,-0.971,33.597,23.485
E01033113,19.867,0.179,0.101,19.682,0.049,0.533,23.43,5.736
E01033114,4.318,0.039,0.038,5.137,-1.245,-0.854,23.706,5.669
E01033115,9.523,0.072,0.062,7.455,-1.026,-1.587,36.061,6.473
E01033117,8.542,0.074,0.043,6.58,-0.983,-1.601,36.851,3.229
E01033119,10.991,0.103,0.074,4.835,-0.567,-0.375,29.919,4.151
E01018276,10.887,0.106,0.09,7.757,-0.214,-1.22,8.247,19.85
E01018277,8.737,0.053,0.048,3.223,-1.863,-0.823,36.063,20.527
E01018278,7.823,0.056,0.068,4.816,-0.593,-1.007,27.64,7.656
E01033116,9.316,0.054,0.049,4.34,-1.448,0.019,32.617,19.029
E01033118,10.116,0.053,0.048,3.919,-1.035,-0.573,41.407,14.503
E01019839,7.853,0.032,0.027,1.813,-1.154,-1.176,36.347,25.402
E01019845,6.783,0.061,0.066,11.433,-0.548,-1.087,6.464,13.519
E01019846,15.122,0.107,0.088,31.218,0.163,-0.712,10.902,14.408
E01019866,16.881,0.059,0.054,9.625,-0.35,-0.568,45.427,44.612
E01019840,9.422,0.091,0.083,6.055,-0.415,-0.289,15.844,6.806
E01019841,6.992,0.035,0.055,1.631,-0.74,-0.045,22.996,18.119
E01019847,9.163,0.082,0.076,8.671,-0.241,-0.254,12.598,8.323
E01019848,2.522,0.037,0.033,2.565,-1.059,-0.704,15.24,2.097
E01033532,5.027,0.035,0.031,3.338,-0.873,-0.202,22.877,9.768
E01033533,3.957,0.058,0.053,3.68,-0.774,-0.974,11.257,2.869
E01033534,6.031,0.036,0.031,3.865,-0.542,-0.676,30.519,5.122
E01019873,15.362,0.089,0.076,18.35,-0.328,0.106,27.0,27.351
E01019874,10.05,0.073,0.081,15.37,-0.687,-0.384,19.057,10.843
E01019875,9.422,0.08,0.076,8.489,-0.519,0.124,17.99,4.017
E01019881,4.138,0.041,0.039,3.039,-0.9,-0.694,20.736,7.099
E01019882,14.065,0.106,0.099,13.929,-0.178,-0.117,16.613,18.269
E01019832,12.049,0.064,0.063,3.342,-0.908,-0.02,36.86,23.889
E01019833,2.939,0.036,0.048,1.834,-0.924,-0.852,7.081,10.416
E01019834,8.964,0.045,0.052,2.921,-0.652,-0.183,26.503,28.483
E01019835,6.157,0.039,0.052,8.866,-0.636,-0.077,19.913,4.046
E01019867,9.661,0.051,0.053,2.517,-0.728,-1.227,37.98,20.051
E01019868,10.104,0.056,0.05,5.323,-1.047,-0.175,35.392,19.737
E01019869,2.866,0.028,0.023,1.647,-1.645,-0.734,15.186,15.037
E01019880,3.095,0.042,0.047,2.723,-1.253,-0.492,6.663,8.867
E01019843,13.144,0.072,0.053,3.837,-0.214,-1.194,40.21,28.873
E01019853,6.823,0.08,0.067,7.613,-0.681,-0.915,11.054,8.49
E01019854,10.716,0.096,0.078,4.597,-0.587,-0.679,5.606,36.288
E01019855,3.754,0.048,0.04,1.778,-0.823,-0.81,5.906,16.517
E01019844,22.183,0.161,0.164,33.094,0.23,-0.536,18.944,6.253
E01019856,33.693,0.247,0.206,53.65,0.864,0.043,12.798,6.058
E01019857,7.487,0.061,0.056,13.127,-0.406,-0.51,19.274,4.19
E01019858,32.809,0.212,0.181,64.575,0.631,-0.186,20.476,11.363
E01019859,9.131,0.059,0.083,15.02,-0.338,-0.74,10.81,14.818
E01019860,4.915,0.029,0.054,15.832,-0.801,-0.538,8.39,4.158
E01019861,18.704,0.124,0.111,27.551,0.414,-0.238,7.643,23.679
